model_name,threshold,single_evaluation_metric,train_distribution,test_distribution,train_win_rate,test_win_rate
V7,"[0, 0.4, 0.55, 1]",2.4417066025493948,"[31.959416613823716, 32.33988585922638, 35.7006975269499]","[32.65822784810127, 33.41772151898734, 33.92405063291139]","[68.45238095238095, 67.25490196078432, 73.8898756660746]","[75.1937984496124, 63.63636363636363, 74.6268656716418]"
V7,"[0, 0.55, 0.7, 1]",2.9961892914593973,"[64.29930247305009, 9.258084971464807, 26.442612555485102]","[66.07594936708861, 9.367088607594937, 24.556962025316455]","[67.85009861932939, 70.54794520547945, 75.0599520383693]","[69.34865900383141, 62.16216216216216, 79.38144329896907]"
V7,"[0, 0.7, 0.85, 1]",3.595743202838304,"[73.5573874445149, 8.243500317057704, 18.199112238427396]","[75.44303797468355, 7.341772151898734, 17.21518987341772]","[68.1896551724138, 73.07692307692307, 75.9581881533101]","[68.45637583892618, 89.65517241379311, 75.0]"
V7,"[0, 0.85, 1.0, 1]",0.763375629667107,"[81.80088776157261, 18.199112238427396, 0]","[82.78481012658227, 17.21518987341772, 0]","[68.68217054263566, 75.9581881533101, 0]","[70.33639143730886, 75.0, 0]"
V7,"[0, 0.45, 0.6, 1]",3.7471261046670605,"[38.23715916296766, 30.81800887761573, 30.944831959416614]","[38.734177215189874, 31.89873417721519, 29.367088607594937]","[69.32006633499171, 66.2551440329218, 74.59016393442623]","[76.47058823529412, 57.936507936507944, 78.44827586206897]"
V7,"[0, 0.6, 0.75, 1]",2.7169822319192667,"[69.05516804058338, 6.214331008243501, 24.730500951173113]","[70.63291139240506, 5.822784810126582, 23.544303797468356]","[67.95224977043158, 67.3469387755102, 76.41025641025641]","[68.10035842293907, 78.26086956521739, 78.49462365591397]"
V7,"[0, 0.75, 0.9, 1]",3.901169763308602,"[75.26949904882689, 8.941027266962587, 15.789473684210526]","[76.45569620253164, 8.354430379746836, 15.18987341772152]","[67.9022746419545, 75.88652482269504, 76.70682730923694]","[68.87417218543047, 90.9090909090909, 71.66666666666667]"
V7,"[0, 0.4, 0.6, 1]",3.212730608314179,"[31.959416613823716, 37.09575142675967, 30.944831959416614]","[32.65822784810127, 37.9746835443038, 29.367088607594937]","[68.45238095238095, 67.52136752136752, 74.59016393442623]","[75.1937984496124, 62.0, 78.44827586206897]"
V7,"[0, 0.6, 0.8, 1]",2.19292843833723,"[69.05516804058338, 10.46290424857324, 20.481927710843372]","[70.63291139240506, 8.860759493670885, 20.506329113924053]","[67.95224977043158, 72.12121212121212, 75.85139318885449]","[68.10035842293907, 80.0, 77.77777777777779]"
V7,"[0, 0.8, 1.0, 1]",0.48352358987924404,"[79.51807228915662, 20.481927710843372, 0]","[79.49367088607595, 20.506329113924053, 0]","[68.50079744816587, 75.85139318885449, 0]","[69.42675159235668, 77.77777777777779, 0]"
V7,"[0, 0.45, 0.65, 1]",3.436383473457896,"[38.23715916296766, 33.10082435003171, 28.662016487000635]","[38.734177215189874, 34.93670886075949, 26.329113924050635]","[69.32006633499171, 66.28352490421456, 75.22123893805309]","[76.47058823529412, 60.14492753623188, 77.88461538461539]"
V7,"[0, 0.65, 0.85, 1]",2.6392239831346926,"[71.33798351299937, 10.46290424857324, 18.199112238427396]","[73.67088607594937, 9.113924050632912, 17.21518987341772]","[67.91111111111111, 73.93939393939394, 75.9581881533101]","[68.72852233676976, 83.33333333333334, 75.0]"
V7,"[0, 0.85, 1, 1]",0.763375629667107,"[81.80088776157261, 18.199112238427396, 0]","[82.78481012658227, 17.21518987341772, 0]","[68.68217054263566, 75.9581881533101, 0]","[70.33639143730886, 75.0, 0]"
V7,"[0, 0.4, 0.65, 1]",2.9936953003076994,"[31.959416613823716, 39.37856689917565, 28.662016487000635]","[32.65822784810127, 41.01265822784811, 26.329113924050635]","[68.45238095238095, 67.4718196457327, 75.22123893805309]","[75.1937984496124, 63.580246913580254, 77.88461538461539]"
V7,"[0, 0.65, 0.9, 1]",3.9146664299066916,"[71.33798351299937, 12.872542802790107, 15.789473684210526]","[73.67088607594937, 11.139240506329113, 15.18987341772152]","[67.91111111111111, 73.39901477832512, 76.70682730923694]","[68.72852233676976, 86.36363636363636, 71.66666666666667]"
V7,"[0, 0.45, 0.7, 1]",3.7015338184411695,"[38.23715916296766, 35.32022828154724, 26.442612555485102]","[38.734177215189874, 36.708860759493675, 24.556962025316455]","[69.32006633499171, 66.96588868940754, 75.0599520383693]","[76.47058823529412, 60.0, 79.38144329896907]"
V7,"[0, 0.7, 0.95, 1]",3.498305646891568,"[73.5573874445149, 14.457831325301203, 11.984781230183895]","[75.44303797468355, 12.658227848101266, 11.89873417721519]","[68.1896551724138, 75.43859649122807, 74.60317460317461]","[68.45637583892618, 88.0, 70.2127659574468]"
V8,"[0, 0.4, 0.45, 1]",3.659938493014552,"[33.79835129993659, 1.6487000634115407, 64.55294863665188]","[36.708860759493675, 1.5189873417721518, 61.77215189873417]","[66.79174484052533, 69.23076923076923, 71.70923379174853]","[67.58620689655173, 83.33333333333334, 72.95081967213115]"
V8,"[0, 0.45, 0.5, 1]",2.9712127553100687,"[35.44705136334813, 2.346227013316424, 62.20672162333545]","[38.22784810126582, 2.278481012658228, 59.49367088607595]","[66.90518783542039, 64.86486486486487, 71.96738022426096]","[68.21192052980133, 55.55555555555556, 73.61702127659574]"
V8,"[0, 0.5, 0.55, 1]",4.5953783764772345,"[37.79327837666455, 1.6487000634115407, 60.5580215599239]","[40.50632911392405, 1.5189873417721518, 57.974683544303794]","[66.77852348993288, 69.23076923076923, 72.04188481675394]","[67.5, 50.0, 74.235807860262]"
V8,"[0, 0.55, 0.6, 1]",1.7704136831826327,"[39.44197844007609, 0.9511731135066582, 59.606848446417246]","[42.025316455696206, 0.5063291139240507, 57.46835443037974]","[66.88102893890675, 53.333333333333336, 72.3404255319149]","[66.86746987951807, 50.0, 74.44933920704845]"
V8,"[0, 0.6, 0.65, 1]",7.4479262569758795,"[40.393151553582754, 0.8243500317057704, 58.78249841471148]","[42.53164556962025, 0.25316455696202533, 57.21518987341773]","[66.56200941915228, 61.53846153846154, 72.49190938511327]","[66.66666666666666, 100.0, 74.33628318584071]"
V8,"[0, 0.65, 0.7, 1]",3.667398000355366,"[41.217501585288524, 1.7121116043119846, 57.0703868103995]","[42.78481012658228, 1.2658227848101267, 55.949367088607595]","[66.46153846153847, 62.96296296296296, 72.77777777777777]","[66.86390532544378, 80.0, 74.2081447963801]"
V8,"[0, 0.7, 0.75, 1]",1.6239835789651587,"[42.92961318960051, 1.2682308180088777, 55.80215599239061]","[44.050632911392405, 1.2658227848101267, 54.68354430379747]","[66.32200886262925, 65.0, 72.95454545454545]","[67.24137931034483, 60.0, 74.53703703703704]"
V8,"[0, 0.75, 0.8, 1]",5.79307151837048,"[44.19784400760938, 2.155992390615092, 53.64616360177552]","[45.31645569620253, 1.0126582278481013, 53.67088607594936]","[66.28407460545193, 79.41176470588235, 72.69503546099291]","[67.0391061452514, 50.0, 75.0]"
V8,"[0, 0.8, 0.85, 1]",1.3601830223534672,"[46.35383639822448, 6.087507926442613, 47.558655675332915]","[46.32911392405064, 7.088607594936709, 46.58227848101266]","[66.89466484268127, 78.125, 72.0]","[66.66666666666666, 82.14285714285714, 73.91304347826086]"
V8,"[0, 0.85, 0.9, 1]",1.2277417821171184,"[52.44134432466709, 3.6778693722257447, 43.880786303107165]","[53.417721518987335, 3.0379746835443036, 43.54430379746835]","[68.19830713422007, 77.58620689655173, 71.53179190751445]","[68.72037914691943, 75.0, 73.83720930232558]"
V8,"[0, 0.45, 0.5, 1]",2.9712127553100687,"[35.44705136334813, 2.346227013316424, 62.20672162333545]","[38.22784810126582, 2.278481012658228, 59.49367088607595]","[66.90518783542039, 64.86486486486487, 71.96738022426096]","[68.21192052980133, 55.55555555555556, 73.61702127659574]"
V8,"[0, 0.5, 0.55, 1]",4.5953783764772345,"[37.79327837666455, 1.6487000634115407, 60.5580215599239]","[40.50632911392405, 1.5189873417721518, 57.974683544303794]","[66.77852348993288, 69.23076923076923, 72.04188481675394]","[67.5, 50.0, 74.235807860262]"
V8,"[0, 0.55, 0.6, 1]",1.7704136831826327,"[39.44197844007609, 0.9511731135066582, 59.606848446417246]","[42.025316455696206, 0.5063291139240507, 57.46835443037974]","[66.88102893890675, 53.333333333333336, 72.3404255319149]","[66.86746987951807, 50.0, 74.44933920704845]"
V8,"[0, 0.6, 0.65, 1]",7.4479262569758795,"[40.393151553582754, 0.8243500317057704, 58.78249841471148]","[42.53164556962025, 0.25316455696202533, 57.21518987341773]","[66.56200941915228, 61.53846153846154, 72.49190938511327]","[66.66666666666666, 100.0, 74.33628318584071]"
V8,"[0, 0.65, 0.7, 1]",3.667398000355366,"[41.217501585288524, 1.7121116043119846, 57.0703868103995]","[42.78481012658228, 1.2658227848101267, 55.949367088607595]","[66.46153846153847, 62.96296296296296, 72.77777777777777]","[66.86390532544378, 80.0, 74.2081447963801]"
V8,"[0, 0.7, 0.75, 1]",1.6239835789651587,"[42.92961318960051, 1.2682308180088777, 55.80215599239061]","[44.050632911392405, 1.2658227848101267, 54.68354430379747]","[66.32200886262925, 65.0, 72.95454545454545]","[67.24137931034483, 60.0, 74.53703703703704]"
V8,"[0, 0.75, 0.8, 1]",5.79307151837048,"[44.19784400760938, 2.155992390615092, 53.64616360177552]","[45.31645569620253, 1.0126582278481013, 53.67088607594936]","[66.28407460545193, 79.41176470588235, 72.69503546099291]","[67.0391061452514, 50.0, 75.0]"
V8,"[0, 0.8, 0.85, 1]",1.3601830223534672,"[46.35383639822448, 6.087507926442613, 47.558655675332915]","[46.32911392405064, 7.088607594936709, 46.58227848101266]","[66.89466484268127, 78.125, 72.0]","[66.66666666666666, 82.14285714285714, 73.91304347826086]"
V8,"[0, 0.85, 0.9, 1]",1.2277417821171184,"[52.44134432466709, 3.6778693722257447, 43.880786303107165]","[53.417721518987335, 3.0379746835443036, 43.54430379746835]","[68.19830713422007, 77.58620689655173, 71.53179190751445]","[68.72037914691943, 75.0, 73.83720930232558]"
V8,"[0, 0.4, 0.5, 1]",1.3775203379125573,"[33.79835129993659, 3.9949270767279645, 62.20672162333545]","[36.708860759493675, 3.79746835443038, 59.49367088607595]","[66.79174484052533, 66.66666666666666, 71.96738022426096]","[67.58620689655173, 66.66666666666666, 73.61702127659574]"
V8,"[0, 0.5, 0.6, 1]",3.6118543010101893,"[37.79327837666455, 2.599873176918199, 59.606848446417246]","[40.50632911392405, 2.0253164556962027, 57.46835443037974]","[66.77852348993288, 63.41463414634146, 72.3404255319149]","[67.5, 50.0, 74.44933920704845]"
V8,"[0, 0.6, 0.7, 1]",4.4408909385875095,"[40.393151553582754, 2.5364616360177554, 57.0703868103995]","[42.53164556962025, 1.5189873417721518, 55.949367088607595]","[66.56200941915228, 62.5, 72.77777777777777]","[66.66666666666666, 83.33333333333334, 74.2081447963801]"
V8,"[0, 0.7, 0.8, 1]",4.00572298286211,"[42.92961318960051, 3.4242232086239692, 53.64616360177552]","[44.050632911392405, 2.278481012658228, 53.67088607594936]","[66.32200886262925, 74.07407407407408, 72.69503546099291]","[67.24137931034483, 55.55555555555556, 75.0]"
V8,"[0, 0.8, 0.9, 1]",0.8889579347288527,"[46.35383639822448, 9.765377298668358, 43.880786303107165]","[46.32911392405064, 10.126582278481013, 43.54430379746835]","[66.89466484268127, 77.92207792207793, 71.53179190751445]","[66.66666666666666, 80.0, 73.83720930232558]"
V8,"[0, 0.45, 0.55, 1]",3.7325970911762845,"[35.44705136334813, 3.9949270767279645, 60.5580215599239]","[38.22784810126582, 3.79746835443038, 57.974683544303794]","[66.90518783542039, 66.66666666666666, 72.04188481675394]","[68.21192052980133, 53.333333333333336, 74.235807860262]"
V8,"[0, 0.55, 0.65, 1]",2.758069735860977,"[39.44197844007609, 1.7755231452124285, 58.78249841471148]","[42.025316455696206, 0.7594936708860759, 57.21518987341773]","[66.88102893890675, 57.14285714285714, 72.49190938511327]","[66.86746987951807, 66.66666666666666, 74.33628318584071]"
V8,"[0, 0.65, 0.75, 1]",1.8816147158236416,"[41.217501585288524, 2.9803424223208625, 55.80215599239061]","[42.78481012658228, 2.5316455696202533, 54.68354430379747]","[66.46153846153847, 63.829787234042556, 72.95454545454545]","[66.86390532544378, 70.0, 74.53703703703704]"
V8,"[0, 0.75, 0.85, 1]",0.8736394761308477,"[44.19784400760938, 8.243500317057704, 47.558655675332915]","[45.31645569620253, 8.10126582278481, 46.58227848101266]","[66.28407460545193, 78.46153846153847, 72.0]","[67.0391061452514, 78.125, 73.91304347826086]"
V8,"[0, 0.85, 0.95, 1]",1.5358280374030566,"[52.44134432466709, 9.511731135066583, 38.04692454026633]","[53.417721518987335, 7.59493670886076, 38.9873417721519]","[68.19830713422007, 70.0, 72.5]","[68.72037914691943, 73.33333333333333, 74.02597402597402]"
V8,"[0, 0.4, 0.55, 1]",2.386728741827564,"[33.79835129993659, 5.643627140139505, 60.5580215599239]","[36.708860759493675, 5.3164556962025316, 57.974683544303794]","[66.79174484052533, 67.41573033707866, 72.04188481675394]","[67.58620689655173, 61.904761904761905, 74.235807860262]"
V8,"[0, 0.55, 0.7, 1]",3.6017670182052064,"[39.44197844007609, 3.487634749524413, 57.0703868103995]","[42.025316455696206, 2.0253164556962027, 55.949367088607595]","[66.88102893890675, 60.0, 72.77777777777777]","[66.86746987951807, 75.0, 74.2081447963801]"
V8,"[0, 0.7, 0.85, 1]",1.0109073934252055,"[42.92961318960051, 9.511731135066583, 47.558655675332915]","[44.050632911392405, 9.367088607594937, 46.58227848101266]","[66.32200886262925, 76.66666666666667, 72.0]","[67.24137931034483, 75.67567567567568, 73.91304347826086]"
V8,"[0, 0.85, 1.0, 1]",0.731311646600119,"[52.44134432466709, 47.558655675332915, 0]","[53.417721518987335, 46.58227848101266, 0]","[68.19830713422007, 72.0, 0]","[68.72037914691943, 73.91304347826086, 0]"
V8,"[0, 0.45, 0.6, 1]",3.356437912887624,"[35.44705136334813, 4.946100190234623, 59.606848446417246]","[38.22784810126582, 4.30379746835443, 57.46835443037974]","[66.90518783542039, 64.1025641025641, 72.3404255319149]","[68.21192052980133, 52.94117647058824, 74.44933920704845]"
V8,"[0, 0.6, 0.75, 1]",2.5596793760033942,"[40.393151553582754, 3.804692454026633, 55.80215599239061]","[42.53164556962025, 2.7848101265822782, 54.68354430379747]","[66.56200941915228, 63.33333333333333, 72.95454545454545]","[66.66666666666666, 72.72727272727273, 74.53703703703704]"
V8,"[0, 0.75, 0.9, 1]",1.0360724001286246,"[44.19784400760938, 11.92136968928345, 43.880786303107165]","[45.31645569620253, 11.139240506329113, 43.54430379746835]","[66.28407460545193, 78.19148936170212, 71.53179190751445]","[67.0391061452514, 77.27272727272727, 73.83720930232558]"
V8,"[0, 0.4, 0.6, 1]",2.2065741362497,"[33.79835129993659, 6.594800253646163, 59.606848446417246]","[36.708860759493675, 5.822784810126582, 57.46835443037974]","[66.79174484052533, 65.38461538461539, 72.3404255319149]","[67.58620689655173, 60.86956521739131, 74.44933920704845]"
V8,"[0, 0.6, 0.8, 1]",1.5363873784150461,"[40.393151553582754, 5.960684844641725, 53.64616360177552]","[42.53164556962025, 3.79746835443038, 53.67088607594936]","[66.56200941915228, 69.14893617021278, 72.69503546099291]","[66.66666666666666, 66.66666666666666, 75.0]"
V8,"[0, 0.8, 1.0, 1]",0.4304012772282301,"[46.35383639822448, 53.64616360177552, 0]","[46.32911392405064, 53.67088607594936, 0]","[66.89466484268127, 72.69503546099291, 0]","[66.66666666666666, 75.0, 0]"
V8,"[0, 0.45, 0.65, 1]",2.8155680252753226,"[35.44705136334813, 5.7704502219403935, 58.78249841471148]","[38.22784810126582, 4.556962025316456, 57.21518987341773]","[66.90518783542039, 63.73626373626373, 72.49190938511327]","[68.21192052980133, 55.55555555555556, 74.33628318584071]"
V8,"[0, 0.65, 0.85, 1]",1.177372071464867,"[41.217501585288524, 11.223842739378567, 47.558655675332915]","[42.78481012658228, 10.632911392405063, 46.58227848101266]","[66.46153846153847, 74.57627118644068, 72.0]","[66.86390532544378, 76.19047619047619, 73.91304347826086]"
V8,"[0, 0.85, 1, 1]",0.731311646600119,"[52.44134432466709, 47.558655675332915, 0]","[53.417721518987335, 46.58227848101266, 0]","[68.19830713422007, 72.0, 0]","[68.72037914691943, 73.91304347826086, 0]"
V8,"[0, 0.4, 0.65, 1]",1.8195199555221606,"[33.79835129993659, 7.419150285351934, 58.78249841471148]","[36.708860759493675, 6.075949367088607, 57.21518987341773]","[66.79174484052533, 64.95726495726495, 72.49190938511327]","[67.58620689655173, 62.5, 74.33628318584071]"
V8,"[0, 0.65, 0.9, 1]",1.0748630551766118,"[41.217501585288524, 14.901712111604311, 43.880786303107165]","[42.78481012658228, 13.670886075949367, 43.54430379746835]","[66.46153846153847, 75.31914893617021, 71.53179190751445]","[66.86390532544378, 75.92592592592592, 73.83720930232558]"
V8,"[0, 0.45, 0.7, 1]",1.8314083342209413,"[35.44705136334813, 7.482561826252378, 57.0703868103995]","[38.22784810126582, 5.822784810126582, 55.949367088607595]","[66.90518783542039, 63.559322033898304, 72.77777777777777]","[68.21192052980133, 60.86956521739131, 74.2081447963801]"
V8,"[0, 0.7, 0.95, 1]",1.310291786558834,"[42.92961318960051, 19.023462270133166, 38.04692454026633]","[44.050632911392405, 16.962025316455694, 38.9873417721519]","[66.32200886262925, 73.33333333333333, 72.5]","[67.24137931034483, 74.6268656716418, 74.02597402597402]"
V9,"[0, 0.4, 0.45, 1]",3.6462455218418595,"[49.27076727964489, 10.716550412175016, 40.01268230818009]","[50.8860759493671, 11.645569620253164, 37.46835443037975]","[72.2007722007722, 69.23076923076923, 67.51188589540412]","[79.1044776119403, 71.73913043478261, 60.13513513513513]"
V9,"[0, 0.45, 0.5, 1]",6.938599136811387,"[59.98731769181991, 4.946100190234623, 35.066582117945465]","[62.53164556962025, 5.3164556962025316, 32.151898734177216]","[71.67019027484145, 82.05128205128204, 65.46112115732369]","[77.7327935222672, 57.14285714285714, 60.629921259842526]"
V9,"[0, 0.5, 0.55, 1]",4.936605892549774,"[64.93341788205453, 3.804692454026633, 31.261889663918836]","[67.84810126582278, 3.5443037974683547, 28.607594936708864]","[72.4609375, 58.333333333333336, 66.32860040567951]","[76.11940298507463, 71.42857142857143, 59.29203539823009]"
V9,"[0, 0.55, 0.6, 1]",6.347118832901466,"[68.73811033608118, 3.3608116677235254, 27.901077996195305]","[71.39240506329114, 3.2911392405063293, 25.31645569620253]","[71.6789667896679, 69.81132075471697, 65.9090909090909]","[75.88652482269504, 46.15384615384615, 61.0]"
V9,"[0, 0.6, 0.65, 1]",3.8891736000586232,"[72.09892200380469, 4.438807863031072, 23.462270133164235]","[74.68354430379746, 4.30379746835443, 21.012658227848103]","[71.59190853122251, 62.857142857142854, 66.48648648648648]","[74.57627118644068, 70.58823529411765, 59.036144578313255]"
V9,"[0, 0.65, 0.7, 1]",4.446782355645363,"[76.53772986683578, 16.613823715916297, 6.8484464172479385]","[78.9873417721519, 13.670886075949367, 7.341772151898734]","[71.08533554266778, 60.30534351145038, 81.48148148148148]","[74.35897435897436, 51.85185185185185, 72.41379310344827]"
